City1,city1_longitude,city1_latitude,City2,city2_longitude,city2_latitude,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,11/18,107184,799,90.9,1391,149092944,164030893,117923,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,11/18,24582,202,79,2852,70107864,88779908,31129,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,11/18,16493,311,69.1,653,10769929,15592334,23878,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,11/18,21609,408,68.8,434,9378306,13622392,31388,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,11/18,20111,141,82.9,1791,36018801,43463988,24268,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,11/18,11243,104,80.2,888,9983784,12453312,14024,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,11/18,10886,179,71,1573,17123678,24131393,15341,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,11/18,315431,2134,88,1381,435610211,495077452,358492,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,11/18,61775,591,78.6,797,49234675,62647388,78604,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,11/18,0,0,0,780,0,0,0,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,11/18,54035,502,74.8,614,33177490,44371938,72267,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,11/18,80338,521,84.4,3615,290421870,343981710,95154,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,11/18,20454,150,77.3,895,18306330,23667380,26444,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,11/18,43277,694,77.2,518,22417486,29051512,56084,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,11/18,423397,2996,87.5,753,318817941,364448235,483995,2018,11,2018/11/18
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,11/18,80120,719,79.5,1112,89093440,112030664,100747,2018,11,2018/11/18
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,11/18,110463,961,72.3,470,51917610,71786860,152738,2018,11,2018/11/18
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,11/18,86429,1431,78.7,236,20397244,25905720,109770,2018,11,2018/11/18
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,11/18,31530,399,74.9,443,13967790,18650743,42101,2018,11,2018/11/18
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,11/18,66369,373,91.5,2311,153378759,167540567,72497,2018,11,2018/11/18
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,11/18,92641,530,91.7,1971,182595411,199179405,101055,2018,11,2018/11/18
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,11/18,12881,329,62.2,284,3658204,5881640,20710,2018,11,2018/11/18
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,11/18,16408,461,75.6,310,5086480,6725760,21696,2018,11,2018/11/18
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,11/18,21548,164,74.1,3131,67466788,91090183,29093,2018,11,2018/11/18
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,11/18,13623,122,66.7,2651,36114573,54178487,20437,2018,11,2018/11/18
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,11/18,21521,195,65.3,3155,67898755,103944630,32946,2018,11,2018/11/18
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,11/18,10043,190,52.9,370,3715910,7030000,19000,2018,11,2018/11/18
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,11/18,144503,968,81.4,618,89302854,109679550,177475,2018,11,2018/11/18
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,11/18,61770,432,85,1039,64179030,75503091,72669,2018,11,2018/11/18
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,11/18,0,0,0,0,0,0,0,2018,11,2018/11/18
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,11/18,18230,147,78.4,1526,27818980,35476448,23248,2018,11,2018/11/18
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,11/18,25912,318,63,538,13940656,22145156,41162,2018,11,2018/11/18
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,11/18,37792,510,64.6,1250,47240000,73072500,58458,2018,11,2018/11/18
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,11/18,82425,765,82.8,476,39234300,47368188,99513,2018,11,2018/11/18
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,11/18,23443,156,86.7,914,21426902,24716388,27042,2018,11,2018/11/18
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,11/18,47540,308,86.4,1454,69123160,79981632,55008,2018,11,2018/11/18
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,11/18,55116,379,86.4,837,46132092,53386371,63783,2018,11,2018/11/18
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,11/18,19923,417,67.3,457,9104811,13533141,29613,2018,11,2018/11/18
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,11/18,40943,264,86.3,836,34228348,39666528,47448,2018,11,2018/11/18
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,11/18,173113,986,91.3,1330,230763188,252720682,189589,2018,11,2018/11/18
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,11/18,180695,998,86.6,2706,488960670,564482424,208604,2018,11,2018/11/18
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,11/18,805760,5093,89.4,706,571609748,639553494,901638,2018,11,2018/11/18
MELBOURNE,144.9631 ,-37.8136 ,TOWNSVILLE,146.8169,-19.259,11/18,0,0,0,2055,0,0,0,2018,11,2018/11/18
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,11/18,222005,1415,88.5,680,150963400,170513400,250755,2018,11,2018/11/18
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,11/18,31201,374,66.8,1312,40935712,61322880,46740,2018,11,2018/11/18
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,11/18,148387,782,86.7,3284,487302908,562122280,171170,2018,11,2018/11/18
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,11/18,26859,334,59.5,1019,27369321,45978299,45121,2018,11,2018/11/18
PROSERPINE,148.5832 ,-20.4018 ,SYDNEY,151.2093,-33.8688,11/18,9736,60,89.2,1517,14769512,16565640,10920,2018,11,2018/11/18
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,11/18,16155,301,80.5,321,5185755,6441507,20067,2018,11,2018/11/18
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,11/18,32648,243,90.7,612,19980576,22037508,36009,2018,11,2018/11/18
SYDNEY,151.2093 ,-33.8688 ,TAMWORTH,150.932,-31.0927,11/18,14735,341,68,320,4715200,6935680,21674,2018,11,2018/11/18
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,11/18,14109,96,83.2,1690,23844210,28652260,16954,2018,11,2018/11/18
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,11/1,16058,443,71.8,367,5893286,8206120,22360,2018,11,2018/11/1
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,10/18,21260,537,72.5,452,9609520,13259872,29336,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,10/18,12504,114,79.9,1316,16455264,20604612,15657,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,10/18,78533,599,82.7,1622,127380526,153984570,94935,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,10/18,18437,160,68.8,972,17920764,26043768,26794,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,10/18,221346,1650,83.1,643,142268138,171224579,266393,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,10/18,19454,128,85.1,1607,31262578,36716736,22848,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,10/18,56576,481,80.4,2120,119788480,148995720,70406,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,10/18,15031,660,59,246,3697626,6268572,25482,2018,10,2018/10/18
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,10/18,171464,1265,83.6,1167,200098488,239272344,205032,2018,10,2018/10/18
ARMIDALE,151.6661 ,-30.5006 ,SYDNEY,151.2093,-33.8688,10/18,11026,390,67.9,382,4211932,6202534,16237,2018,10,2018/10/18
ALICE SPRINGS,133.8700 ,-23.7000 ,DARWIN,130.8444,-12.4637,10/18,10044,166,50.9,1305,13107420,25737210,19722,2018,10,2018/10/18
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,10/18,0,0,0,1860,0,0,0,2018,10,2018/10/18
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,10/18,0,0,0,2022,0,0,0,2018,10,2018/10/18
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,10/18,16925,124,76.3,2181,36913425,48370218,22178,2018,10,2018/10/18
BUNDABERG,152.2400 ,-24.4500 ,BRISBANE,153.026,-27.4705,10/18,14533,279,74.8,287,4170971,5577558,19434,2018,10,2018/10/18
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,10/18,31947,337,78.5,1677,53575119,68233776,40688,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,10/18,60225,551,78.5,956,57575100,73384472,76762,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,10/18,115879,900,88.2,1391,161187689,182834431,131441,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,10/18,31832,246,79.1,2852,90784864,114835780,40265,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,10/18,17382,315,73.8,653,11350446,15376844,23548,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,10/18,21840,402,71.2,434,9478560,13309912,30668,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,10/18,21295,138,89.7,1791,38139345,42525504,23744,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,10/18,10212,106,71.7,888,9068256,12645120,14240,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,10/18,11669,177,77.5,1573,18355337,23683088,15056,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,10/18,331030,2289,85.6,1381,457152430,533974698,386658,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,10/18,65092,625,78.8,797,51878324,65817057,82581,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,10/18,0,0,0,780,0,0,0,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,10/18,52036,440,77.5,614,31950104,41235012,67158,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,10/18,86293,527,88,3615,311949195,354476055,98057,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,10/18,22966,164,79.1,895,20554570,25985430,29034,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,10/18,46180,734,82.2,518,23921240,29102276,56182,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,10/18,430052,3028,85.5,753,323829156,378835053,503101,2018,10,2018/10/18
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,10/18,86852,757,79.5,1112,96579424,121481552,109246,2018,10,2018/10/18
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,10/18,108658,987,69.4,470,51069260,73545600,156480,2018,10,2018/10/18
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,10/18,86603,1448,77.4,236,20438308,26422560,111960,2018,10,2018/10/18
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,10/18,30556,395,74.3,443,13536308,18226349,41143,2018,10,2018/10/18
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,10/18,81906,478,86.9,2311,189284766,217784018,94238,2018,10,2018/10/18
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,10/18,105682,670,85,1971,208299222,245024865,124315,2018,10,2018/10/18
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,10/18,13353,333,63.5,284,3792252,5967408,21012,2018,10,2018/10/18
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,10/18,17203,478,74.6,310,5332930,7143950,23045,2018,10,2018/10/18
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,10/18,26746,181,79.9,3131,83741726,104847797,33487,2018,10,2018/10/18
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,10/18,16363,140,69.3,2651,43378313,62574204,23604,2018,10,2018/10/18
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,10/18,27858,226,72.7,3155,87891990,120915375,38325,2018,10,2018/10/18
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,10/18,10314,195,53,370,3816180,7194650,19445,2018,10,2018/10/18
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,10/18,141581,980,78.9,618,87497058,110919258,179481,2018,10,2018/10/18
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,10/18,64311,476,84.9,1039,66819129,78684509,75731,2018,10,2018/10/18
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,10/18,0,0,0,0,0,0,0,2018,10,2018/10/18
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,10/18,20877,178,72.8,1526,31858302,43785518,28693,2018,10,2018/10/18
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,10/18,26464,336,60.3,538,14276368,23677380,43885,2018,10,2018/10/18
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,10/18,39582,519,67.7,1250,49477500,73127500,58502,2018,10,2018/10/18
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,10/18,79653,750,81,476,37914828,46787944,98294,2018,10,2018/10/18
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,10/18,23280,166,86.8,914,21277920,24508910,26815,2018,10,2018/10/18
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,10/18,50525,316,89.4,1454,73463350,82200436,56534,2018,10,2018/10/18
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,10/18,60113,424,84.1,837,50314581,59825412,71476,2018,10,2018/10/18
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,10/18,20256,434,64.9,457,9256992,14253830,31190,2018,10,2018/10/18
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,10/18,44737,294,83.8,836,37400132,44618992,53372,2018,10,2018/10/18
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,10/18,187145,1108,89.3,1330,249446153,279207628,209482,2018,10,2018/10/18
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,10/18,188916,1029,86.2,2706,511206696,593136258,219193,2018,10,2018/10/18
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,10/18,821285,5364,85.7,706,582633485,680077998,958872,2018,10,2018/10/18
MELBOURNE,144.9631 ,-37.8136 ,TOWNSVILLE,146.8169,-19.259,10/18,0,0,0,2055,0,0,0,2018,10,2018/10/18
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,10/18,240827,1587,86.9,680,163762360,188343000,276975,2018,10,2018/10/18
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,10/18,34189,383,71.9,1312,44855968,62379040,47545,2018,10,2018/10/18
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,10/18,151269,777,85.6,3284,496767396,580364900,176725,2018,10,2018/10/18
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,10/18,28434,362,57.2,1019,28974246,50694231,49749,2018,10,2018/10/18
PROSERPINE,148.5832 ,-20.4018 ,SYDNEY,151.2093,-33.8688,10/18,12823,82,86.5,1517,19452491,22481940,14820,2018,10,2018/10/18
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,10/18,16427,317,80.6,321,5273067,6545511,20391,2018,10,2018/10/18
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,10/18,40424,303,86,612,24739488,28762776,46998,2018,10,2018/10/18
SYDNEY,151.2093 ,-33.8688 ,TAMWORTH,150.932,-31.0927,10/18,15546,353,65.1,320,4974720,7640960,23878,2018,10,2018/10/18
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,10/18,16505,116,80.8,1690,27893450,34516560,20424,2018,10,2018/10/18
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,10/1,16236,474,68.7,367,5958612,8673678,23634,2018,10,2018/10/1
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,9/18,19983,502,72.2,452,9032316,12502772,27661,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,9/18,11177,109,74,1316,14708932,19866336,15096,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,9/18,70135,553,79.1,1622,113758970,143748128,88624,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,9/18,17909,153,71.5,972,17407548,24333048,25034,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,9/18,201779,1569,79.9,643,129691687,162375998,252626,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,9/18,18848,121,87.4,1607,30288736,34672632,21576,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,9/18,50424,441,78.7,2120,106898880,135851720,64081,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,9/18,13675,632,55.9,246,3364050,6018390,24465,2018,9,2018/9/18
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,9/18,151273,1146,80.8,1167,176535591,218355036,187108,2018,9,2018/9/18
ARMIDALE,151.6661 ,-30.5006 ,SYDNEY,151.2093,-33.8688,9/18,10809,363,71.4,382,4129038,5782334,15137,2018,9,2018/9/18
ALICE SPRINGS,133.8700 ,-23.7000 ,DARWIN,130.8444,-12.4637,9/18,10342,169,54.3,1305,13496310,24838065,19033,2018,9,2018/9/18
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,9/18,0,0,0,1860,0,0,0,2018,9,2018/9/18
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,9/18,0,0,0,2022,0,0,0,2018,9,2018/9/18
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,9/18,16797,120,78.2,2181,36634257,46847880,21480,2018,9,2018/9/18
BUNDABERG,152.2400 ,-24.4500 ,BRISBANE,153.026,-27.4705,9/18,13965,264,73.9,287,4007955,5420856,18888,2018,9,2018/9/18
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,9/18,32277,337,80.3,1677,54128529,67371798,40174,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,9/18,57083,536,77.3,956,54571348,70590084,73839,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,9/18,106975,839,83.8,1391,148802225,177506901,127611,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,9/18,32210,237,82.5,2852,91862920,111399120,39060,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,9/18,16209,290,75,653,10584477,14115248,21616,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,9/18,20556,381,71.4,434,8921304,12487916,28774,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,9/18,19227,127,85.4,1791,34435557,40329738,22518,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,9/18,10693,103,77.8,888,9495384,12202896,13742,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,9/18,10967,150,79.6,1573,17251091,21671221,13777,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,9/18,303208,2108,84.8,1381,418730248,493623259,357439,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,9/18,63822,601,80.8,797,50866134,62916774,78942,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,9/18,0,0,0,780,0,0,0,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,9/18,47549,427,72,614,29195086,40576190,66085,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,9/18,79259,487,86.8,3615,286521285,330208560,91344,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,9/18,20442,140,81.9,895,18295590,22339200,24960,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,9/18,43601,669,82.3,518,22585318,27427582,52949,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,9/18,397239,2887,83,753,299120967,360355680,478560,2018,9,2018/9/18
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,9/18,86437,734,82.2,1112,96117944,116930136,105153,2018,9,2018/9/18
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,9/18,96771,939,65.5,470,45482370,69400200,147660,2018,9,2018/9/18
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,9/18,81831,1390,76.5,236,19374184,25322328,107031,2018,9,2018/9/18
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,9/18,27894,369,72.6,443,12357042,17020946,38422,2018,9,2018/9/18
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,9/18,82952,488,88.7,2311,191702072,216143208,93528,2018,9,2018/9/18
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,9/18,91349,620,77.2,1971,180048879,233279676,118356,2018,9,2018/9/18
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,9/18,12257,316,61.3,284,3480988,5676592,19988,2018,9,2018/9/18
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,9/18,16471,443,78.3,310,5106010,6522710,21041,2018,9,2018/9/18
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,9/18,28577,181,84.7,3131,89474587,105690036,33756,2018,9,2018/9/18
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,9/18,17220,136,75.5,2651,45650220,60477263,22813,2018,9,2018/9/18
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,9/18,28719,216,77.4,3155,90608445,117126220,37124,2018,9,2018/9/18
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,9/18,9437,183,51.6,370,3491690,6771000,18300,2018,9,2018/9/18
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,9/18,122605,884,77.8,618,75769890,97427082,157649,2018,9,2018/9/18
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,9/18,51124,394,81.7,1039,53117836,65026854,62586,2018,9,2018/9/18
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,9/18,0,0,0,0,0,0,0,2018,9,2018/9/18
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,9/18,18077,168,66.1,1526,27585502,41742204,27354,2018,9,2018/9/18
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,9/18,23469,309,61.4,538,12626322,20560208,38216,2018,9,2018/9/18
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,9/18,36592,476,67.8,1250,45740000,67476250,53981,2018,9,2018/9/18
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,9/18,70599,671,80.9,476,33605124,41534808,87258,2018,9,2018/9/18
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,9/18,19937,132,87.5,914,18222418,20837372,22798,2018,9,2018/9/18
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,9/18,54348,330,92.1,1454,79021992,85774368,58992,2018,9,2018/9/18
