City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
PERTH,PORT HEDLAND,11/16,30016,387,62.8,1312,39380992,62745088,47824,2016,11,2016/11/16
PERTH,SYDNEY,11/16,146942,760,81.1,3284,482557528,595261124,181261,2016,11,2016/11/16
PERTH,NEWMAN,11/16,27145,372,53.5,1019,27660755,51666357,50703,2016,11,2016/11/16
PORT MACQUARIE,SYDNEY,11/16,16742,381,77.5,321,5374182,6930069,21589,2016,11,2016/11/16
BALLINA,SYDNEY,11/16,30212,241,87.5,612,18489744,21120732,34511,2016,11,2016/11/16
SYDNEY,TAMWORTH,11/16,15130,374,65.4,320,4841600,7402880,23134,2016,11,2016/11/16
SYDNEY,TOWNSVILLE,11/16,11726,106,70.3,1690,19816940,28189200,16680,2016,11,2016/11/16
SYDNEY,WAGGA WAGGA,11/1,16777,494,66.1,367,6157159,9318130,25390,2016,11,2016/11/1
ALBURY,SYDNEY,10/16,19717,547,66.3,452,8912084,13450164,29757,2016,10,2016/10/16
ADELAIDE,ALICE SPRINGS,10/16,11581,96,76,1316,15240596,20061104,15244,2016,10,2016/10/16
ADELAIDE,BRISBANE,10/16,78048,588,79.4,1622,126593856,159371232,98256,2016,10,2016/10/16
ADELAIDE,CANBERRA,10/16,15416,150,68.2,972,14984352,21959424,22592,2016,10,2016/10/16
ADELAIDE,MELBOURNE,10/16,211873,1669,82.6,643,136234339,164937216,256512,2016,10,2016/10/16
ADELAIDE,GOLD COAST,10/16,21989,149,83.2,1607,35336323,42482652,26436,2016,10,2016/10/16
ADELAIDE,PERTH,10/16,56254,492,71.9,2120,119258480,165926040,78267,2016,10,2016/10/16
ADELAIDE,PORT LINCOLN,10/16,15509,641,62.3,246,3815214,6128844,24914,2016,10,2016/10/16
ADELAIDE,SYDNEY,10/16,165542,1190,84.1,1167,193187514,229736787,196861,2016,10,2016/10/16
ARMIDALE,SYDNEY,10/16,11454,392,67.8,382,4375428,6456564,16902,2016,10,2016/10/16
ALICE SPRINGS,DARWIN,10/16,11021,158,56.7,1305,14382405,25386165,19453,2016,10,2016/10/16
ALICE SPRINGS,MELBOURNE,10/16,0,0,0,1860,0,0,0,2016,10,2016/10/16
ALICE SPRINGS,SYDNEY,10/16,0,0,0,2022,0,0,0,2016,10,2016/10/16
AYERS ROCK,SYDNEY,10/16,17547,121,84,2181,38270007,45576357,20897,2016,10,2016/10/16
BUNDABERG,BRISBANE,10/16,15427,328,80.4,287,4427549,5506382,19186,2016,10,2016/10/16
BROOME,PERTH,10/16,27782,305,75.1,1677,46590414,62045646,36998,2016,10,2016/10/16
BRISBANE,CANBERRA,10/16,52024,510,77.8,956,49734944,63899996,66841,2016,10,2016/10/16
BRISBANE,CAIRNS,10/16,118114,890,84.1,1391,164296574,195397943,140473,2016,10,2016/10/16
BRISBANE,DARWIN,10/16,35648,265,81.6,2852,101668096,124561100,43675,2016,10,2016/10/16
BRISBANE,EMERALD,10/16,17521,404,57.5,653,11441213,19898869,30473,2016,10,2016/10/16
BRISBANE,GLADSTONE,10/16,26827,586,59.5,434,11642918,19581646,45119,2016,10,2016/10/16
BRISBANE,HOBART,10/16,18334,120,87.9,1791,32836194,37374588,20868,2016,10,2016/10/16
BRISBANE,HAMILTON ISLAND,10/16,13792,126,87.2,888,12247296,14049936,15822,2016,10,2016/10/16
BRISBANE,MOUNT ISA,10/16,10562,153,57.5,1573,16614026,28903875,18375,2016,10,2016/10/16
BRISBANE,MELBOURNE,10/16,309189,2232,82.5,1381,426990009,517515940,374740,2016,10,2016/10/16
BRISBANE,MACKAY,10/16,59175,663,76.4,797,47162475,61696567,77411,2016,10,2016/10/16
BRISBANE,MORANBAH,10/16,9894,306,45.1,780,7717320,17096820,21919,2016,10,2016/10/16
BRISBANE,NEWCASTLE,10/16,53400,546,80.3,614,32787600,40831000,66500,2016,10,2016/10/16
BRISBANE,PERTH,10/16,87801,490,82.8,3615,317400615,383287605,106027,2016,10,2016/10/16
BRISBANE,PROSERPINE,10/16,20453,128,90.3,895,18305435,20266380,22644,2016,10,2016/10/16
BRISBANE,ROCKHAMPTON,10/16,49462,778,75.6,518,25621316,33874092,65394,2016,10,2016/10/16
BRISBANE,SYDNEY,10/16,403993,2986,83.1,753,304206729,366015981,486077,2016,10,2016/10/16
BRISBANE,TOWNSVILLE,10/16,83086,778,73.5,1112,92391632,125693808,113034,2016,10,2016/10/16
CANBERRA,MELBOURNE,10/16,91065,918,70,470,42800550,61168150,130145,2016,10,2016/10/16
CANBERRA,SYDNEY,10/16,84206,1441,72.6,236,19872616,27368684,115969,2016,10,2016/10/16
COFFS HARBOUR,SYDNEY,10/16,30962,438,83.7,443,13716166,16391886,37002,2016,10,2016/10/16
CAIRNS,MELBOURNE,10/16,77413,471,86.7,2311,178901443,206367678,89298,2016,10,2016/10/16
CAIRNS,SYDNEY,10/16,104539,703,84.5,1971,206046369,243903366,123746,2016,10,2016/10/16
CAIRNS,TOWNSVILLE,10/16,11935,410,49.5,284,3389540,6850364,24121,2016,10,2016/10/16
DUBBO,SYDNEY,10/16,16590,537,68.3,310,5142900,7533310,24301,2016,10,2016/10/16
DARWIN,MELBOURNE,10/16,26463,187,81,3131,82855653,102327342,32682,2016,10,2016/10/16
DARWIN,PERTH,10/16,16608,140,72.8,2651,44027808,60458706,22806,2016,10,2016/10/16
DARWIN,SYDNEY,10/16,28816,234,72.9,3155,90914480,124647740,39508,2016,10,2016/10/16
GERALDTON,PERTH,10/16,10093,208,48.5,370,3734410,7696000,20800,2016,10,2016/10/16
HOBART,MELBOURNE,10/16,131950,1028,80.4,618,81545100,101466948,164186,2016,10,2016/10/16
HOBART,SYDNEY,10/16,55133,423,82.3,1039,57283187,69567284,66956,2016,10,2016/10/16
HAMILTON ISLAND,MELBOURNE,10/16,10675,74,83.7,1965,20976375,25053750,12750,2016,10,2016/10/16
HAMILTON ISLAND,SYDNEY,10/16,26065,186,84.6,1526,39775190,47025216,30816,2016,10,2016/10/16
KALGOORLIE,PERTH,10/16,19571,288,58.8,538,10529198,17913786,33297,2016,10,2016/10/16
KARRATHA,PERTH,10/16,40868,573,60,1250,51085000,85103750,68083,2016,10,2016/10/16
LAUNCESTON,MELBOURNE,10/16,76318,712,84.7,476,36327368,42887600,90100,2016,10,2016/10/16
LAUNCESTON,SYDNEY,10/16,21197,142,86.7,914,19374058,22335418,24437,2016,10,2016/10/16
SUNSHINE COAST,MELBOURNE,10/16,40910,261,88.1,1454,59483140,67484502,46413,2016,10,2016/10/16
SUNSHINE COAST,SYDNEY,10/16,52064,374,84.4,837,43577568,51641226,61698,2016,10,2016/10/16
MELBOURNE,MILDURA,10/16,18407,418,69.2,457,8411999,12158028,26604,2016,10,2016/10/16
MELBOURNE,NEWCASTLE,10/16,43376,294,83.7,836,36262336,43342420,51845,2016,10,2016/10/16
MELBOURNE,GOLD COAST,10/16,186846,1144,86.6,1330,248505180,287115080,215876,2016,10,2016/10/16
MELBOURNE,PERTH,10/16,182839,1028,80.4,2706,494762334,615182040,227340,2016,10,2016/10/16
MELBOURNE,SYDNEY,10/16,775717,5081,84.9,706,547656202,644884404,913434,2016,10,2016/10/16
GOLD COAST,SYDNEY,10/16,240452,1611,87.2,680,163507360,187403920,275594,2016,10,2016/10/16
PERTH,PORT HEDLAND,10/16,28279,392,56.8,1312,37102048,65279872,49756,2016,10,2016/10/16
PERTH,SYDNEY,10/16,151974,787,82.9,3284,499082616,602144388,183357,2016,10,2016/10/16
PERTH,NEWMAN,10/16,24583,363,49.5,1019,25050077,50559723,49617,2016,10,2016/10/16
PORT MACQUARIE,SYDNEY,10/16,17045,387,76.8,321,5471445,7123632,22192,2016,10,2016/10/16
BALLINA,SYDNEY,10/16,36706,284,85.2,612,22464072,26373528,43094,2016,10,2016/10/16
SYDNEY,TAMWORTH,10/16,16292,393,66.1,320,5213440,7882560,24633,2016,10,2016/10/16
SYDNEY,TOWNSVILLE,10/16,15426,133,71.4,1690,26069940,36495550,21595,2016,10,2016/10/16
SYDNEY,WAGGA WAGGA,10/1,16804,484,67.1,367,6167068,9185643,25029,2016,10,2016/10/1
ALBURY,SYDNEY,9/16,20218,549,68.1,452,9138536,13417168,29684,2016,9,2016/9/16
ADELAIDE,ALICE SPRINGS,9/16,11127,94,74.5,1316,14643132,19661040,14940,2016,9,2016/9/16
ADELAIDE,BRISBANE,9/16,69611,560,75.2,1622,112909042,150129076,92558,2016,9,2016/9/16
ADELAIDE,CANBERRA,9/16,15933,151,70.7,972,15486876,21893328,22524,2016,9,2016/9/16
ADELAIDE,MELBOURNE,9/16,195837,1654,76.2,643,125923191,165319801,257107,2016,9,2016/9/16
ADELAIDE,GOLD COAST,9/16,18712,139,76.1,1607,30070184,39509702,24586,2016,9,2016/9/16
ADELAIDE,PERTH,9/16,51313,477,66.6,2120,108783560,163312080,77034,2016,9,2016/9/16
ADELAIDE,PORT LINCOLN,9/16,14048,626,57.8,246,3455808,5983458,24323,2016,9,2016/9/16
ADELAIDE,SYDNEY,9/16,154997,1163,80.2,1167,180881499,225536754,193262,2016,9,2016/9/16
ARMIDALE,SYDNEY,9/16,10394,391,62.9,382,3970508,6314460,16530,2016,9,2016/9/16
ALICE SPRINGS,DARWIN,9/16,10759,158,55.1,1305,14040495,25478820,19524,2016,9,2016/9/16
ALICE SPRINGS,MELBOURNE,9/16,0,0,0,1860,0,0,0,2016,9,2016/9/16
ALICE SPRINGS,SYDNEY,9/16,0,0,0,2022,0,0,0,2016,9,2016/9/16
AYERS ROCK,SYDNEY,9/16,17332,120,81.9,2181,37801092,46128150,21150,2016,9,2016/9/16
BUNDABERG,BRISBANE,9/16,14911,328,76.9,287,4279457,5564643,19389,2016,9,2016/9/16
BROOME,PERTH,9/16,29620,301,81.2,1677,49672740,61170252,36476,2016,9,2016/9/16
BRISBANE,CANBERRA,9/16,51972,504,77.1,956,49685232,64429620,67395,2016,9,2016/9/16
BRISBANE,CAIRNS,9/16,114248,899,81.2,1391,158918968,195663624,140664,2016,9,2016/9/16
BRISBANE,DARWIN,9/16,38177,285,81.6,2852,108880804,133507824,46812,2016,9,2016/9/16
BRISBANE,EMERALD,9/16,17054,416,54.1,653,11136262,20587784,31528,2016,9,2016/9/16
BRISBANE,GLADSTONE,9/16,27406,599,59.9,434,11894204,19847254,45731,2016,9,2016/9/16
BRISBANE,HOBART,9/16,16778,116,83.2,1791,30049398,36106560,20160,2016,9,2016/9/16
BRISBANE,HAMILTON ISLAND,9/16,13580,122,85.6,888,12059040,14089896,15867,2016,9,2016/9/16
BRISBANE,MOUNT ISA,9/16,10232,156,51.7,1573,16094936,31106075,19775,2016,9,2016/9/16
BRISBANE,MELBOURNE,9/16,311849,2235,83.4,1381,430663469,516524382,374022,2016,9,2016/9/16
BRISBANE,MACKAY,9/16,58925,660,77.3,797,46963225,60724227,76191,2016,9,2016/9/16
BRISBANE,MORANBAH,9/16,9446,302,43.4,780,7367880,16975920,21764,2016,9,2016/9/16
BRISBANE,NEWCASTLE,9/16,50432,551,75.8,614,30965248,40865384,66556,2016,9,2016/9/16
BRISBANE,PERTH,9/16,84655,486,81.5,3615,306027825,375594885,103899,2016,9,2016/9/16
BRISBANE,PROSERPINE,9/16,19507,124,89.3,895,17458765,19553065,21847,2016,9,2016/9/16
BRISBANE,ROCKHAMPTON,9/16,50568,789,71.7,518,26194224,36553188,70566,2016,9,2016/9/16
BRISBANE,SYDNEY,9/16,403375,3047,81.8,753,303741375,371537730,493410,2016,9,2016/9/16
BRISBANE,TOWNSVILLE,9/16,88375,762,79.5,1112,98273000,123565440,111120,2016,9,2016/9/16
CANBERRA,MELBOURNE,9/16,87299,919,67.7,470,41030530,60572660,128878,2016,9,2016/9/16
CANBERRA,SYDNEY,9/16,84563,1439,72.3,236,19956868,27595244,116929,2016,9,2016/9/16
COFFS HARBOUR,SYDNEY,9/16,28797,449,74.7,443,12757071,17067904,38528,2016,9,2016/9/16
CAIRNS,MELBOURNE,9/16,79139,489,85.9,2311,182890229,212928607,92137,2016,9,2016/9/16
CAIRNS,SYDNEY,9/16,95258,666,81.9,1971,187753518,229363299,116369,2016,9,2016/9/16
CAIRNS,TOWNSVILLE,9/16,12322,437,50.6,284,3499448,6916536,24354,2016,9,2016/9/16
DUBBO,SYDNEY,9/16,16984,556,67.8,310,5265040,7765500,25050,2016,9,2016/9/16
DARWIN,MELBOURNE,9/16,26971,178,86.3,3131,84446201,97875060,31260,2016,9,2016/9/16
DARWIN,PERTH,9/16,17368,141,74.7,2651,46042568,61625146,23246,2016,9,2016/9/16
DARWIN,SYDNEY,9/16,29601,226,77.6,3155,93391155,120356940,38148,2016,9,2016/9/16
GERALDTON,PERTH,9/16,10390,208,50,370,3844300,7696000,20800,2016,9,2016/9/16
HOBART,MELBOURNE,9/16,120405,981,77.8,618,74410290,95628084,154738,2016,9,2016/9/16
HOBART,SYDNEY,9/16,47911,380,81.1,1039,49779529,61413212,59108,2016,9,2016/9/16
HAMILTON ISLAND,MELBOURNE,9/16,11406,75,87.7,1965,22412790,25558755,13007,2016,9,2016/9/16
HAMILTON ISLAND,SYDNEY,9/16,23427,176,81,1526,35749602,44136498,28923,2016,9,2016/9/16
KALGOORLIE,PERTH,9/16,20002,286,62.3,538,10761076,17285940,32130,2016,9,2016/9/16
KARRATHA,PERTH,9/16,41575,588,58.9,1250,51968750,88293750,70635,2016,9,2016/9/16
LAUNCESTON,MELBOURNE,9/16,68644,721,77.6,476,32674544,42128380,88505,2016,9,2016/9/16
LAUNCESTON,SYDNEY,9/16,19686,142,80.4,914,17993004,22374720,24480,2016,9,2016/9/16
SUNSHINE COAST,MELBOURNE,9/16,44137,279,89.1,1454,64175198,72054424,49556,2016,9,2016/9/16
SUNSHINE COAST,SYDNEY,9/16,46286,334,84.5,837,38741382,45821565,54745,2016,9,2016/9/16
MELBOURNE,MILDURA,9/16,17343,423,63.5,457,7925751,12487982,27326,2016,9,2016/9/16
MELBOURNE,NEWCASTLE,9/16,40837,287,79.6,836,34139732,42886800,51300,2016,9,2016/9/16
MELBOURNE,GOLD COAST,9/16,180613,1113,86.7,1330,240215290,277009740,208278,2016,9,2016/9/16
MELBOURNE,PERTH,9/16,169341,999,76.9,2706,458236746,596115564,220294,2016,9,2016/9/16
MELBOURNE,SYDNEY,9/16,749396,5064,82.4,706,529073576,642439526,909971,2016,9,2016/9/16
GOLD COAST,SYDNEY,9/16,224204,1577,83.6,680,152458720,182298480,268086,2016,9,2016/9/16
PERTH,PORT HEDLAND,9/16,29137,412,56.1,1312,38227744,68105920,51910,2016,9,2016/9/16
PERTH,SYDNEY,9/16,149424,755,82.4,3284,490708416,595757008,181412,2016,9,2016/9/16
PERTH,NEWMAN,9/16,25875,378,50,1019,26366625,52737326,51754,2016,9,2016/9/16
PORT MACQUARIE,SYDNEY,9/16,16837,382,78.6,321,5404677,6874857,21417,2016,9,2016/9/16
BALLINA,SYDNEY,9/16,33949,285,80,612,20776788,25976340,42445,2016,9,2016/9/16
SYDNEY,TAMWORTH,9/16,15678,404,63.3,320,5016960,7925760,24768,2016,9,2016/9/16
SYDNEY,TOWNSVILLE,9/16,14218,129,74,1690,24028420,32461520,19208,2016,9,2016/9/16
SYDNEY,WAGGA WAGGA,9/1,16382,495,64.6,367,6012194,9309689,25367,2016,9,2016/9/1
ALBURY,SYDNEY,8/16,20126,574,65.3,452,9096952,13923408,30804,2016,8,2016/8/16
ADELAIDE,ALICE SPRINGS,8/16,10207,98,65.4,1316,13432412,20537496,15606,2016,8,2016/8/16
ADELAIDE,BRISBANE,8/16,67351,572,71.4,1622,109243322,153029212,94346,2016,8,2016/8/16
ADELAIDE,CANBERRA,8/16,14992,157,62.6,972,14572224,23296896,23968,2016,8,2016/8/16
ADELAIDE,MELBOURNE,8/16,189511,1668,72.7,643,121855573,167716262,260834,2016,8,2016/8/16
ADELAIDE,GOLD COAST,8/16,18417,130,80,1607,29596119,37005996,23028,2016,8,2016/8/16
ADELAIDE,PERTH,8/16,48962,482,63.7,2120,103799440,162924120,76851,2016,8,2016/8/16
ADELAIDE,PORT LINCOLN,8/16,14517,642,58.4,246,3571182,6109902,24837,2016,8,2016/8/16
ADELAIDE,SYDNEY,8/16,146973,1142,77.6,1167,171517491,221035635,189405,2016,8,2016/8/16
ARMIDALE,SYDNEY,8/16,10744,389,64.1,382,4104208,6401938,16759,2016,8,2016/8/16
ALICE SPRINGS,DARWIN,8/16,12268,162,60.9,1305,16009740,26295750,20150,2016,8,2016/8/16
ALICE SPRINGS,MELBOURNE,8/16,0,0,0,1860,0,0,0,2016,8,2016/8/16
ALICE SPRINGS,SYDNEY,8/16,0,0,0,2022,0,0,0,2016,8,2016/8/16
AYERS ROCK,SYDNEY,8/16,17785,124,81,2181,38789085,47868588,21948,2016,8,2016/8/16
BUNDABERG,BRISBANE,8/16,14487,340,72.1,287,4157769,5764108,20084,2016,8,2016/8/16
BROOME,PERTH,8/16,29628,311,76.5,1677,49686156,64990458,38754,2016,8,2016/8/16
BRISBANE,CANBERRA,8/16,53639,525,77.3,956,51278884,66349268,69403,2016,8,2016/8/16
BRISBANE,CAIRNS,8/16,117720,887,83.9,1391,163748520,195276926,140386,2016,8,2016/8/16
BRISBANE,DARWIN,8/16,39113,280,85.2,2852,111550276,130858316,45883,2016,8,2016/8/16
BRISBANE,EMERALD,8/16,17054,435,51.5,653,11136262,21615606,33102,2016,8,2016/8/16
BRISBANE,GLADSTONE,8/16,27864,633,56.3,434,12092976,21491680,49520,2016,8,2016/8/16
BRISBANE,HOBART,8/16,14760,116,78.6,1791,26435160,33638562,18782,2016,8,2016/8/16
BRISBANE,HAMILTON ISLAND,8/16,12247,123,75.8,888,10875336,14342088,16151,2016,8,2016/8/16
BRISBANE,MOUNT ISA,8/16,11088,162,53.5,1573,17441424,32608290,20730,2016,8,2016/8/16
BRISBANE,MELBOURNE,8/16,287653,2151,79.4,1381,397248793,500051814,362094,2016,8,2016/8/16
BRISBANE,MACKAY,8/16,57402,667,73.3,797,45749394,62446544,78352,2016,8,2016/8/16
BRISBANE,MORANBAH,8/16,10215,351,40.6,780,7967700,19641960,25182,2016,8,2016/8/16
BRISBANE,NEWCASTLE,8/16,47741,555,70.7,614,29312974,41441316,67494,2016,8,2016/8/16
BRISBANE,PERTH,8/16,77229,491,74,3615,279182835,377467455,104417,2016,8,2016/8/16
BRISBANE,PROSERPINE,8/16,19345,126,87.4,895,17313775,19818880,22144,2016,8,2016/8/16
BRISBANE,ROCKHAMPTON,8/16,48999,793,74.2,518,25381482,34218562,66059,2016,8,2016/8/16
BRISBANE,SYDNEY,8/16,391157,3040,80.2,753,294541221,367278762,487754,2016,8,2016/8/16
BRISBANE,TOWNSVILLE,8/16,82949,763,75.2,1112,92239288,122709200,110350,2016,8,2016/8/16
CANBERRA,MELBOURNE,8/16,83574,951,63.2,470,39279780,62194630,132329,2016,8,2016/8/16
CANBERRA,SYDNEY,8/16,85732,1568,68.7,236,20232752,29452800,124800,2016,8,2016/8/16
COFFS HARBOUR,SYDNEY,8/16,27456,458,71.2,443,12163008,17087396,38572,2016,8,2016/8/16
CAIRNS,MELBOURNE,8/16,77074,461,87.8,2311,178118014,202787939,87749,2016,8,2016/8/16
CAIRNS,SYDNEY,8/16,99867,666,87.4,1971,196837857,225117765,114215,2016,8,2016/8/16
CAIRNS,TOWNSVILLE,8/16,12792,479,47.6,284,3632928,7634488,26882,2016,8,2016/8/16
DUBBO,SYDNEY,8/16,16252,577,62.7,310,5038120,8029000,25900,2016,8,2016/8/16
DARWIN,MELBOURNE,8/16,30686,206,84.9,3131,96077866,113113637,36127,2016,8,2016/8/16
DARWIN,PERTH,8/16,17659,146,71.9,2651,46814009,65068795,24545,2016,8,2016/8/16
DARWIN,SYDNEY,8/16,31865,235,80.4,3155,100534075,125070510,39642,2016,8,2016/8/16
GERALDTON,PERTH,8/16,10179,206,49.4,370,3766230,7622000,20600,2016,8,2016/8/16
HOBART,MELBOURNE,8/16,114038,985,73.2,618,70475484,96335694,155883,2016,8,2016/8/16
HOBART,SYDNEY,8/16,39680,349,74.5,1039,41227520,55349608,53272,2016,8,2016/8/16
HAMILTON ISLAND,MELBOURNE,8/16,9128,68,78,1965,17936520,22998360,11704,2016,8,2016/8/16
HAMILTON ISLAND,SYDNEY,8/16,21987,184,73.6,1526,33552162,45596880,29880,2016,8,2016/8/16
KALGOORLIE,PERTH,8/16,21653,300,61.3,538,11649314,18996780,35310,2016,8,2016/8/16
KARRATHA,PERTH,8/16,41618,605,57.4,1250,52022500,90561250,72449,2016,8,2016/8/16
LAUNCESTON,MELBOURNE,8/16,63574,661,77.4,476,30261224,39103876,82151,2016,8,2016/8/16
LAUNCESTON,SYDNEY,8/16,17413,128,79.3,914,15915482,20060472,21948,2016,8,2016/8/16
SUNSHINE COAST,MELBOURNE,8/16,37197,238,87.8,1454,54084438,61592894,42361,2016,8,2016/8/16
SUNSHINE COAST,SYDNEY,8/16,39679,298,80.3,837,33211323,41358681,49413,2016,8,2016/8/16
MELBOURNE,MILDURA,8/16,17656,433,62.6,457,8068792,12881916,28188,2016,8,2016/8/16
MELBOURNE,NEWCASTLE,8/16,36952,276,75,836,30891872,41169656,49246,2016,8,2016/8/16
MELBOURNE,GOLD COAST,8/16,162398,1043,83.5,1330,215989340,258823320,194604,2016,8,2016/8/16
MELBOURNE,PERTH,8/16,158468,960,74.7,2706,428814408,574031898,212133,2016,8,2016/8/16
MELBOURNE,SYDNEY,8/16,739254,5210,80.2,706,521913324,651013190,922115,2016,8,2016/8/16
GOLD COAST,SYDNEY,8/16,210480,1458,85.2,680,143126400,167950480,246986,2016,8,2016/8/16
PERTH,PORT HEDLAND,8/16,30017,390,57.4,1312,39382304,68596608,52284,2016,8,2016/8/16
PERTH,SYDNEY,8/16,137093,774,74.3,3284,450213412,606022792,184538,2016,8,2016/8/16
PERTH,NEWMAN,8/16,28365,374,53.3,1019,28903935,54228123,53217,2016,8,2016/8/16
PORT MACQUARIE,SYDNEY,8/16,15420,394,68.6,321,4949820,7212228,22468,2016,8,2016/8/16
BALLINA,SYDNEY,8/16,27402,259,73.5,612,16770024,22823928,37294,2016,8,2016/8/16
SYDNEY,TAMWORTH,8/16,15535,432,59.7,320,4971200,8328320,26026,2016,8,2016/8/16
SYDNEY,TOWNSVILLE,8/16,14738,133,76.5,1690,24907220,32546020,19258,2016,8,2016/8/16
SYDNEY,WAGGA WAGGA,8/1,15993,512,61.2,367,5869431,9595215,26145,2016,8,2016/8/1
ALBURY,SYDNEY,7/16,19599,548,66.8,452,8858748,13268460,29355,2016,7,2016/7/16
ADELAIDE,ALICE SPRINGS,7/16,11719,93,79.5,1316,15422204,19408368,14748,2016,7,2016/7/16
ADELAIDE,BRISBANE,7/16,76164,571,80.5,1622,123538008,153460664,94612,2016,7,2016/7/16
ADELAIDE,CANBERRA,7/16,13205,139,64.9,972,12835260,19787004,20357,2016,7,2016/7/16
ADELAIDE,MELBOURNE,7/16,215652,1698,80.3,643,138664236,172742593,268651,2016,7,2016/7/16
ADELAIDE,GOLD COAST,7/16,20207,139,82.3,1607,32472649,39472741,24563,2016,7,2016/7/16
ADELAIDE,PERTH,7/16,50683,472,68.9,2120,107447960,155858160,73518,2016,7,2016/7/16
ADELAIDE,PORT LINCOLN,7/16,13981,634,56.8,246,3439326,6056028,24618,2016,7,2016/7/16
ADELAIDE,SYDNEY,7/16,153728,1152,81.3,1167,179400576,220635354,189062,2016,7,2016/7/16
ARMIDALE,SYDNEY,7/16,10241,384,62.9,382,3912062,6220106,16283,2016,7,2016/7/16
ALICE SPRINGS,DARWIN,7/16,11948,160,60.7,1305,15592140,25692840,19688,2016,7,2016/7/16
ALICE SPRINGS,MELBOURNE,7/16,0,0,0,1860,0,0,0,2016,7,2016/7/16
ALICE SPRINGS,SYDNEY,7/16,0,0,0,2022,0,0,0,2016,7,2016/7/16
AYERS ROCK,SYDNEY,7/16,17473,123,81.6,2181,38108613,46686486,21406,2016,7,2016/7/16
BUNDABERG,BRISBANE,7/16,15014,322,71.9,287,4309018,5994856,20888,2016,7,2016/7/16
BROOME,PERTH,7/16,32440,309,82.9,1677,54401880,65609271,39123,2016,7,2016/7/16
BRISBANE,CANBERRA,7/16,53434,501,79.3,956,51082904,64385644,67349,2016,7,2016/7/16
BRISBANE,CAIRNS,7/16,125486,876,88.3,1391,174551026,197602678,142058,2016,7,2016/7/16
BRISBANE,DARWIN,7/16,42918,291,89.3,2852,122402136,137015784,48042,2016,7,2016/7/16
BRISBANE,EMERALD,7/16,16777,401,54.9,653,10955381,19956986,30562,2016,7,2016/7/16
BRISBANE,GLADSTONE,7/16,29462,623,61.2,434,12786508,20889722,48133,2016,7,2016/7/16
BRISBANE,HOBART,7/16,16526,119,83.1,1791,29598066,35601498,19878,2016,7,2016/7/16
BRISBANE,HAMILTON ISLAND,7/16,12829,127,80.6,888,11392152,14133408,15916,2016,7,2016/7/16
BRISBANE,MOUNT ISA,7/16,10686,155,53.8,1573,16809078,31242926,19862,2016,7,2016/7/16
BRISBANE,MELBOURNE,7/16,313683,2267,82.4,1381,433196223,525877895,380795,2016,7,2016/7/16
BRISBANE,MACKAY,7/16,58293,652,77.3,797,46459521,60112928,75424,2016,7,2016/7/16
BRISBANE,MORANBAH,7/16,9371,308,42.2,780,7309380,17301960,22182,2016,7,2016/7/16
BRISBANE,NEWCASTLE,7/16,50002,540,76.7,614,30701228,40012538,65167,2016,7,2016/7/16
BRISBANE,PERTH,7/16,83582,477,81.1,3615,302148930,372666735,103089,2016,7,2016/7/16
BRISBANE,PROSERPINE,7/16,19485,124,88.8,895,17439075,19643460,21948,2016,7,2016/7/16
BRISBANE,ROCKHAMPTON,7/16,48587,806,75.3,518,25168066,33415662,64509,2016,7,2016/7/16
BRISBANE,SYDNEY,7/16,420104,3056,84.5,753,316338312,374362986,497162,2016,7,2016/7/16
BRISBANE,TOWNSVILLE,7/16,92857,758,84.2,1112,103256984,122676952,110321,2016,7,2016/7/16
CANBERRA,MELBOURNE,7/16,84096,918,66.8,470,39525120,59180990,125917,2016,7,2016/7/16
CANBERRA,SYDNEY,7/16,82524,1470,72.1,236,19475664,27029552,114532,2016,7,2016/7/16
COFFS HARBOUR,SYDNEY,7/16,27711,442,73.6,443,12275973,16671862,37634,2016,7,2016/7/16
CAIRNS,MELBOURNE,7/16,85610,512,88.4,2311,197844710,223748709,96819,2016,7,2016/7/16
CAIRNS,SYDNEY,7/16,108906,698,90.3,1971,214653726,237822831,120661,2016,7,2016/7/16
CAIRNS,TOWNSVILLE,7/16,12910,449,50.1,284,3666440,7324928,25792,2016,7,2016/7/16
DUBBO,SYDNEY,7/16,15213,553,61.9,310,4716030,7618870,24577,2016,7,2016/7/16
DARWIN,MELBOURNE,7/16,31177,203,87.6,3131,97615187,111466731,35601,2016,7,2016/7/16
DARWIN,PERTH,7/16,20332,149,81.2,2651,53900132,66351879,25029,2016,7,2016/7/16
DARWIN,SYDNEY,7/16,38512,272,83.4,3155,121505360,145704210,46182,2016,7,2016/7/16
GERALDTON,PERTH,7/16,9581,204,47,370,3544970,7548000,20400,2016,7,2016/7/16
HOBART,MELBOURNE,7/16,120157,1029,73.7,618,74257026,100703100,162950,2016,7,2016/7/16
HOBART,SYDNEY,7/16,46893,383,78.4,1039,48721827,62162331,59829,2016,7,2016/7/16
HAMILTON ISLAND,MELBOURNE,7/16,10000,71,81.9,1965,19650000,23992650,12210,2016,7,2016/7/16
HAMILTON ISLAND,SYDNEY,7/16,23226,180,78.7,1526,35442876,45026156,29506,2016,7,2016/7/16
KALGOORLIE,PERTH,7/16,19517,290,57.8,538,10500146,18169336,33772,2016,7,2016/7/16
